6326000	616000	4820
6325750	616000	4835
6325500	616000	4859
6325250	616000	4876
6325000	616000	4878
6324750	616000	4888
6324500	616000	4913
6324250	616000	4937
6324000	616000	4958
6323750	616000	4977
6323500	616000	4998
6323250	616000	4981
6323000	616000	4924
6322750	616000	4894
6322500	616000	4896
6322250	616000	4893
6322000	616000	4895
6321750	616000	4899
6321500	616000	4916
6321250	616000	4945
6321000	616000	4971
6320750	616000	4997
6320500	616000	5018
6320250	616000	5033
6320000	616000	5047
6319750	616000	5057
6319500	616000	5073
6319250	616000	5091
6319000	616000	5107
6326000	616250	4811
6325750	616250	4824
6325500	616250	4841
6325250	616250	4854
6325000	616250	4851
6324750	616250	4868
6324500	616250	4901
6324250	616250	4928
6324000	616250	4951
6323750	616250	4972
6323500	616250	4982
6323250	616250	4942
6323000	616250	4881
6322750	616250	4838
6322500	616250	4843
6322250	616250	4856
6322000	616250	4862
6321750	616250	4869
6321500	616250	4882
6321250	616250	4915
6321000	616250	4947
6320750	616250	4975
6320500	616250	4992
6320250	616250	5014
6320000	616250	5039
6319750	616250	5054
6319500	616250	5072
6319250	616250	5092
6319000	616250	5109
6326000	616500	4809
6325750	616500	4821
6325500	616500	4826
6325250	616500	4829
6325000	616500	4827
6324750	616500	4843
6324500	616500	4877
6324250	616500	4912
6324000	616500	4937
6323750	616500	4949
6323500	616500	4942
6323250	616500	4888
6323000	616500	4818
6322750	616500	4786
6322500	616500	4791
6322250	616500	4817
6322000	616500	4829
6321750	616500	4839
6321500	616500	4852
6321250	616500	4879
6321000	616500	4919
6320750	616500	4950
6320500	616500	4972
6320250	616500	5003
6320000	616500	5032
6319750	616500	5057
6319500	616500	5079
6319250	616500	5097
6319000	616500	5118
6326000	616750	4816
6325750	616750	4820
6325500	616750	4818
6325250	616750	4818
6325000	616750	4813
6324750	616750	4830
6324500	616750	4859
6324250	616750	4895
6324000	616750	4912
6323750	616750	4911
6323500	616750	4891
6323250	616750	4849
6323000	616750	4802
6322750	616750	4757
6322500	616750	4748
6322250	616750	4779
6322000	616750	4796
6321750	616750	4808
6321500	616750	4821
6321250	616750	4843
6321000	616750	4889
6320750	616750	4931
6320500	616750	4960
6320250	616750	4990
6320000	616750	5024
6319750	616750	5056
6319500	616750	5086
6319250	616750	5107
6319000	616750	5132
6326000	617000	4843
6325750	617000	4835
6325500	617000	4823
6325250	617000	4819
6325000	617000	4820
6324750	617000	4835
6324500	617000	4849
6324250	617000	4869
6324000	617000	4883
6323750	617000	4882
6323500	617000	4855
6323250	617000	4819
6323000	617000	4798
6322750	617000	4748
6322500	617000	4721
6322250	617000	4741
6322000	617000	4762
6321750	617000	4777
6321500	617000	4790
6321250	617000	4809
6321000	617000	4851
6320750	617000	4907
6320500	617000	4942
6320250	617000	4974
6320000	617000	5011
6319750	617000	5047
6319500	617000	5083
6319250	617000	5113
6319000	617000	5144
6326000	617250	4897
6325750	617250	4875
6325500	617250	4848
6325250	617250	4843
6325000	617250	4850
6324750	617250	4860
6324500	617250	4857
6324250	617250	4850
6324000	617250	4848
6323750	617250	4850
6323500	617250	4825
6323250	617250	4785
6323000	617250	4775
6322750	617250	4754
6322500	617250	4710
6322250	617250	4709
6322000	617250	4731
6321750	617250	4742
6321500	617250	4755
6321250	617250	4782
6321000	617250	4823
6320750	617250	4883
6320500	617250	4922
6320250	617250	4958
6320000	617250	5003
6319750	617250	5044
6319500	617250	5079
6319250	617250	5111
6319000	617250	5146
6326000	617500	4924
6325750	617500	4908
6325500	617500	4888
6325250	617500	4884
6325000	617500	4885
6324750	617500	4882
6324500	617500	4870
6324250	617500	4850
6324000	617500	4834
6323750	617500	4824
6323500	617500	4811
6323250	617500	4765
6323000	617500	4740
6322750	617500	4735
6322500	617500	4697
6322250	617500	4681
6322000	617500	4700
6321750	617500	4712
6321500	617500	4727
6321250	617500	4756
6321000	617500	4801
6320750	617500	4865
6320500	617500	4904
6320250	617500	4942
6320000	617500	4997
6319750	617500	5038
6319500	617500	5071
6319250	617500	5103
6319000	617500	5139
6326000	617750	4937
6325750	617750	4928
6325500	617750	4921
6325250	617750	4919
6325000	617750	4907
6324750	617750	4894
6324500	617750	4876
6324250	617750	4856
6324000	617750	4827
6323750	617750	4807
6323500	617750	4799
6323250	617750	4752
6323000	617750	4709
6322750	617750	4707
6322500	617750	4694
6322250	617750	4662
6322000	617750	4676
6321750	617750	4690
6321500	617750	4705
6321250	617750	4736
6321000	617750	4781
6320750	617750	4849
6320500	617750	4891
6320250	617750	4930
6320000	617750	4977
6319750	617750	5023
6319500	617750	5059
6319250	617750	5094
6319000	617750	5124
6326000	618000	4938
6325750	618000	4932
6325500	618000	4930
6325250	618000	4927
6325000	618000	4915
6324750	618000	4893
6324500	618000	4864
6324250	618000	4832
6324000	618000	4806
6323750	618000	4788
6323500	618000	4782
6323250	618000	4748
6323000	618000	4702
6322750	618000	4690
6322500	618000	4692
6322250	618000	4662
6322000	618000	4668
6321750	618000	4678
6321500	618000	4696
6321250	618000	4727
6321000	618000	4769
6320750	618000	4829
6320500	618000	4876
6320250	618000	4913
6320000	618000	4956
6319750	618000	5010
6319500	618000	5050
6319250	618000	5080
6319000	618000	5101
6326000	618250	4938
6325750	618250	4933
6325500	618250	4929
6325250	618250	4926
6325000	618250	4912
6324750	618250	4879
6324500	618250	4836
6324250	618250	4784
6324000	618250	4748
6323750	618250	4735
6323500	618250	4736
6323250	618250	4726
6323000	618250	4704
6322750	618250	4682
6322500	618250	4670
6322250	618250	4663
6322000	618250	4667
6321750	618250	4677
6321500	618250	4696
6321250	618250	4719
6321000	618250	4748
6320750	618250	4789
6320500	618250	4849
6320250	618250	4892
6320000	618250	4935
6319750	618250	4992
6319500	618250	5039
6319250	618250	5065
6319000	618250	5084
6326000	618500	4955
6325750	618500	4946
6325500	618500	4933
6325250	618500	4921
6325000	618500	4891
6324750	618500	4841
6324500	618500	4779
6324250	618500	4719
6324000	618500	4678
6323750	618500	4672
6323500	618500	4682
6323250	618500	4693
6323000	618500	4685
6322750	618500	4669
6322500	618500	4661
6322250	618500	4660
6322000	618500	4674
6321750	618500	4692
6321500	618500	4706
6321250	618500	4717
6321000	618500	4735
6320750	618500	4762
6320500	618500	4815
6320250	618500	4877
6320000	618500	4921
6319750	618500	4971
6319500	618500	5022
6319250	618500	5048
6319000	618500	5067
6326000	618750	4969
6325750	618750	4951
6325500	618750	4932
6325250	618750	4911
6325000	618750	4862
6324750	618750	4800
6324500	618750	4731
6324250	618750	4667
6324000	618750	4620
6323750	618750	4615
6323500	618750	4628
6323250	618750	4645
6323000	618750	4657
6322750	618750	4661
6322500	618750	4662
6322250	618750	4666
6322000	618750	4685
6321750	618750	4709
6321500	618750	4724
6321250	618750	4722
6321000	618750	4733
6320750	618750	4755
6320500	618750	4801
6320250	618750	4863
6320000	618750	4907
6319750	618750	4946
6319500	618750	5000
6319250	618750	5041
6319000	618750	5058
6326000	619000	4975
6325750	619000	4947
6325500	619000	4925
6325250	619000	4897
6325000	619000	4846
6324750	619000	4779
6324500	619000	4712
6324250	619000	4642
6324000	619000	4595
6323750	619000	4584
6323500	619000	4594
6323250	619000	4606
6323000	619000	4636
6322750	619000	4661
6322500	619000	4658
6322250	619000	4665
6322000	619000	4685
6321750	619000	4718
6321500	619000	4735
6321250	619000	4740
6321000	619000	4743
6320750	619000	4759
6320500	619000	4794
6320250	619000	4847
6320000	619000	4895
6319750	619000	4932
6319500	619000	4979
6319250	619000	5023
6319000	619000	5042
6326000	619250	4977
6325750	619250	4946
6325500	619250	4913
6325250	619250	4878
6325000	619250	4833
6324750	619250	4771
6324500	619250	4713
6324250	619250	4657
6324000	619250	4611
6323750	619250	4582
6323500	619250	4572
6323250	619250	4582
6323000	619250	4626
6322750	619250	4673
6322500	619250	4680
6322250	619250	4679
6322000	619250	4690
6321750	619250	4714
6321500	619250	4735
6321250	619250	4759
6321000	619250	4760
6320750	619250	4776
6320500	619250	4809
6320250	619250	4853
6320000	619250	4891
6319750	619250	4930
6319500	619250	4965
6319250	619250	5005
6319000	619250	5028
6326000	619500	4972
6325750	619500	4941
6325500	619500	4906
6325250	619500	4867
6325000	619500	4822
6324750	619500	4772
6324500	619500	4726
6324250	619500	4681
6324000	619500	4628
6323750	619500	4591
6323500	619500	4574
6323250	619500	4590
6323000	619500	4632
6322750	619500	4691
6322500	619500	4706
6322250	619500	4698
6322000	619500	4701
6321750	619500	4716
6321500	619500	4730
6321250	619500	4762
6321000	619500	4789
6320750	619500	4813
6320500	619500	4839
6320250	619500	4870
6320000	619500	4900
6319750	619500	4939
6319500	619500	4973
6319250	619500	5008
6319000	619500	5027
6326000	619750	4961
6325750	619750	4932
6325500	619750	4901
6325250	619750	4863
6325000	619750	4820
6324750	619750	4779
6324500	619750	4739
6324250	619750	4698
6324000	619750	4652
6323750	619750	4625
6323500	619750	4605
6323250	619750	4603
6323000	619750	4639
6322750	619750	4692
6322500	619750	4720
6322250	619750	4713
6322000	619750	4718
6321750	619750	4732
6321500	619750	4741
6321250	619750	4765
6321000	619750	4811
6320750	619750	4855
6320500	619750	4869
6320250	619750	4895
6320000	619750	4920
6319750	619750	4949
6319500	619750	4983
6319250	619750	5013
6319000	619750	5028
6326000	620000	4952
6325750	620000	4926
6325500	620000	4899
6325250	620000	4871
6325000	620000	4834
6324750	620000	4789
6324500	620000	4747
6324250	620000	4708
6324000	620000	4672
6323750	620000	4652
6323500	620000	4637
6323250	620000	4644
6323000	620000	4675
6322750	620000	4722
6322500	620000	4748
6322250	620000	4736
6322000	620000	4740
6321750	620000	4751
6321500	620000	4759
6321250	620000	4773
6321000	620000	4820
6320750	620000	4865
6320500	620000	4889
6320250	620000	4917
6320000	620000	4940
6319750	620000	4962
6319500	620000	4995
6319250	620000	5021
6319000	620000	5032
6326000	620250	4951
6325750	620250	4928
6325500	620250	4909
6325250	620250	4889
6325000	620250	4857
6324750	620250	4812
6324500	620250	4764
6324250	620250	4722
6324000	620250	4693
6323750	620250	4678
6323500	620250	4675
6323250	620250	4695
6323000	620250	4726
6322750	620250	4767
6322500	620250	4790
6322250	620250	4783
6322000	620250	4774
6321750	620250	4773
6321500	620250	4778
6321250	620250	4789
6321000	620250	4820
6320750	620250	4857
6320500	620250	4881
6320250	620250	4916
6320000	620250	4950
6319750	620250	4981
6319500	620250	5013
6319250	620250	5036
6319000	620250	5053
6326000	620500	4958
6325750	620500	4940
6325500	620500	4921
6325250	620500	4901
6325000	620500	4877
6324750	620500	4840
6324500	620500	4789
6324250	620500	4749
6324000	620500	4726
6323750	620500	4712
6323500	620500	4715
6323250	620500	4738
6323000	620500	4771
6322750	620500	4805
6322500	620500	4830
6322250	620500	4836
6322000	620500	4818
6321750	620500	4805
6321500	620500	4802
6321250	620500	4812
6321000	620500	4845
6320750	620500	4862
6320500	620500	4869
6320250	620500	4896
6320000	620500	4937
6319750	620500	4973
6319500	620500	5010
6319250	620500	5042
6319000	620500	5067
6326000	620750	4957
6325750	620750	4942
6325500	620750	4926
6325250	620750	4907
6325000	620750	4888
6324750	620750	4859
6324500	620750	4817
6324250	620750	4778
6324000	620750	4754
6323750	620750	4739
6323500	620750	4742
6323250	620750	4761
6323000	620750	4791
6322750	620750	4818
6322500	620750	4844
6322250	620750	4856
6322000	620750	4849
6321750	620750	4839
6321500	620750	4826
6321250	620750	4840
6321000	620750	4865
6320750	620750	4880
6320500	620750	4882
6320250	620750	4889
6320000	620750	4910
6319750	620750	4952
6319500	620750	5000
6319250	620750	5032
6319000	620750	5060
6326000	621000	4946
6325750	621000	4935
6325500	621000	4922
6325250	621000	4906
6325000	621000	4883
6324750	621000	4858
6324500	621000	4827
6324250	621000	4793
6324000	621000	4770
6323750	621000	4755
6323500	621000	4752
6323250	621000	4764
6323000	621000	4783
6322750	621000	4799
6322500	621000	4818
6322250	621000	4841
6322000	621000	4848
6321750	621000	4846
6321500	621000	4840
6321250	621000	4851
6321000	621000	4873
6320750	621000	4889
6320500	621000	4895
6320250	621000	4902
6320000	621000	4915
6319750	621000	4942
6319500	621000	4982
6319250	621000	5022
6319000	621000	5042
6326000	621250	4934
6325750	621250	4922
6325500	621250	4908
6325250	621250	4888
6325000	621250	4866
6324750	621250	4839
6324500	621250	4818
6324250	621250	4794
6324000	621250	4773
6323750	621250	4756
6323500	621250	4751
6323250	621250	4757
6323000	621250	4764
6322750	621250	4765
6322500	621250	4774
6322250	621250	4793
6322000	621250	4820
6321750	621250	4833
6321500	621250	4843
6321250	621250	4855
6321000	621250	4873
6320750	621250	4893
6320500	621250	4911
6320250	621250	4929
6320000	621250	4941
6319750	621250	4955
6319500	621250	4977
6319250	621250	5006
6319000	621250	5025
6326000	621500	4923
6325750	621500	4904
6325500	621500	4878
6325250	621500	4858
6325000	621500	4836
6324750	621500	4815
6324500	621500	4796
6324250	621500	4777
6324000	621500	4761
6323750	621500	4745
6323500	621500	4737
6323250	621500	4741
6323000	621500	4743
6322750	621500	4741
6322500	621500	4743
6322250	621500	4758
6322000	621500	4781
6321750	621500	4811
6321500	621500	4835
6321250	621500	4851
6321000	621500	4869
6320750	621500	4892
6320500	621500	4917
6320250	621500	4941
6320000	621500	4962
6319750	621500	4974
6319500	621500	4991
6319250	621500	5008
6319000	621500	5019
6326000	621750	4905
6325750	621750	4876
6325500	621750	4850
6325250	621750	4824
6325000	621750	4803
6324750	621750	4786
6324500	621750	4775
6324250	621750	4759
6324000	621750	4744
6323750	621750	4729
6323500	621750	4720
6323250	621750	4723
6323000	621750	4725
6322750	621750	4724
6322500	621750	4724
6322250	621750	4734
6322000	621750	4750
6321750	621750	4776
6321500	621750	4812
6321250	621750	4835
6321000	621750	4853
6320750	621750	4880
6320500	621750	4905
6320250	621750	4934
6320000	621750	4962
6319750	621750	4981
6319500	621750	4997
6319250	621750	5004
6319000	621750	5011
6326000	622000	4891
6325750	622000	4860
6325500	622000	4825
6325250	622000	4801
6325000	622000	4786
6324750	622000	4770
6324500	622000	4759
6324250	622000	4744
6324000	622000	4733
6323750	622000	4723
6323500	622000	4710
6323250	622000	4705
6323000	622000	4704
6322750	622000	4701
6322500	622000	4702
6322250	622000	4712
6322000	622000	4731
6321750	622000	4756
6321500	622000	4789
6321250	622000	4819
6321000	622000	4839
6320750	622000	4864
6320500	622000	4893
6320250	622000	4928
6320000	622000	4957
6319750	622000	4980
6319500	622000	4997
6319250	622000	4998
6319000	622000	5002
