6326000	614000	3403.658537
6325750	614000	3414.329268
6325500	614000	3422.865854
6325250	614000	3428.658537
6325000	614000	3443.597561
6324750	614000	3456.402439
6324500	614000	3464.329268
6324250	614000	3462.5
6324000	614000	3465.243902
6323750	614000	3472.256098
6323500	614000	3489.02439
6323250	614000	3494.817073
6323000	614000	3496.646341
6322750	614000	3494.512195
6322500	614000	3485.97561
6322250	614000	3480.487805
6322000	614000	3473.780488
6321750	614000	3475.609756
6321500	614000	3471.036585
6321250	614000	3470.426829
6321000	614000	3479.268293
6320750	614000	3493.902439
6320500	614000	3492.073171
6320250	614000	3486.280488
6320000	614000	3478.658537
6319750	614000	3473.47561
6319500	614000	3457.317073
6319250	614000	3446.95122
6319000	614000	3441.463415
6326000	614250	3391.463415
6325750	614250	3401.219512
6325500	614250	3413.109756
6325250	614250	3425
6325000	614250	3443.292683
6324750	614250	3453.04878
6324500	614250	3461.280488
6324250	614250	3462.5
6324000	614250	3462.5
6323750	614250	3468.902439
6323500	614250	3475.609756
6323250	614250	3485.97561
6323000	614250	3489.329268
6322750	614250	3487.5
6322500	614250	3482.926829
6322250	614250	3482.012195
6322000	614250	3477.439024
6321750	614250	3471.646341
6321500	614250	3473.170732
6321250	614250	3474.695122
6321000	614250	3483.231707
6320750	614250	3491.768293
6320500	614250	3490.853659
6320250	614250	3489.02439
6320000	614250	3485.060976
6319750	614250	3478.04878
6319500	614250	3466.463415
6319250	614250	3455.182927
6319000	614250	3450
6326000	614500	3382.012195
6325750	614500	3390.853659
6325500	614500	3404.878049
6325250	614500	3423.780488
6325000	614500	3440.243902
6324750	614500	3447.865854
6324500	614500	3455.182927
6324250	614500	3458.841463
6324000	614500	3465.54878
6323750	614500	3465.853659
6323500	614500	3476.219512
6323250	614500	3481.097561
6323000	614500	3484.45122
6322750	614500	3485.060976
6322500	614500	3475.914634
6322250	614500	3475
6322000	614500	3466.463415
6321750	614500	3469.512195
6321500	614500	3473.47561
6321250	614500	3484.146341
6321000	614500	3483.536585
6320750	614500	3489.939024
6320500	614500	3494.512195
6320250	614500	3497.560976
6320000	614500	3489.634146
6319750	614500	3482.621951
6319500	614500	3471.036585
6319250	614500	3463.719512
6319000	614500	3461.890244
6326000	614750	3382.621951
6325750	614750	3391.463415
6325500	614750	3403.353659
6325250	614750	3417.073171
6325000	614750	3430.792683
6324750	614750	3439.939024
6324500	614750	3446.036585
6324250	614750	3456.402439
6324000	614750	3462.5
6323750	614750	3468.902439
6323500	614750	3473.47561
6323250	614750	3478.04878
6323000	614750	3486.280488
6322750	614750	3486.890244
6322500	614750	3476.52439
6322250	614750	3470.121951
6322000	614750	3465.853659
6321750	614750	3469.512195
6321500	614750	3477.743902
6321250	614750	3484.146341
6321000	614750	3487.5
6320750	614750	3496.036585
6320500	614750	3504.573171
6320250	614750	3500.914634
6320000	614750	3498.780488
6319750	614750	3495.731707
6319500	614750	3490.853659
6319250	614750	3482.317073
6319000	614750	3472.560976
6326000	615000	3392.073171
6325750	615000	3396.036585
6325500	615000	3401.52439
6325250	615000	3414.634146
6325000	615000	3419.817073
6324750	615000	3435.060976
6324500	615000	3444.207317
6324250	615000	3451.829268
6324000	615000	3459.146341
6323750	615000	3467.073171
6323500	615000	3471.646341
6323250	615000	3476.829268
6323000	615000	3478.963415
6322750	615000	3479.878049
6322500	615000	3476.52439
6322250	615000	3469.207317
6322000	615000	3467.682927
6321750	615000	3473.170732
6321500	615000	3481.402439
6321250	615000	3482.926829
6321000	615000	3491.463415
6320750	615000	3500
6320500	615000	3509.146341
6320250	615000	3508.231707
6320000	615000	3510.97561
6319750	615000	3503.04878
6319500	615000	3503.353659
6319250	615000	3496.95122
6319000	615000	3483.231707
6326000	615250	3406.402439
6325750	615250	3407.012195
6325500	615250	3406.707317
6325250	615250	3412.5
6325000	615250	3414.634146
6324750	615250	3430.792683
6324500	615250	3438.719512
6324250	615250	3446.341463
6324000	615250	3450.609756
6323750	615250	3461.585366
6323500	615250	3467.378049
6323250	615250	3471.646341
6323000	615250	3474.085366
6322750	615250	3474.695122
6322500	615250	3477.134146
6322250	615250	3469.207317
6322000	615250	3471.646341
6321750	615250	3472.256098
6321500	615250	3474.695122
6321250	615250	3483.231707
6321000	615250	3491.768293
6320750	615250	3502.134146
6320500	615250	3512.195122
6320250	615250	3514.939024
6320000	615250	3517.378049
6319750	615250	3514.939024
6319500	615250	3512.195122
6319250	615250	3504.573171
6319000	615250	3499.390244
6326000	615500	3422.560976
6325750	615500	3416.158537
6325500	615500	3414.634146
6325250	615500	3410.365854
6325000	615500	3401.829268
6324750	615500	3420.731707
6324500	615500	3432.012195
6324250	615500	3437.195122
6324000	615500	3442.682927
6323750	615500	3455.182927
6323500	615500	3463.109756
6323250	615500	3470.426829
6323000	615500	3469.512195
6322750	615500	3470.731707
6322500	615500	3477.743902
6322250	615500	3469.817073
6322000	615500	3468.597561
6321750	615500	3472.560976
6321500	615500	3476.52439
6321250	615500	3482.926829
6321000	615500	3494.512195
6320750	615500	3506.097561
6320500	615500	3518.902439
6320250	615500	3525.609756
6320000	615500	3523.780488
6319750	615500	3520.731707
6319500	615500	3516.158537
6319250	615500	3507.012195
6319000	615500	3503.04878
6326000	615750	3421.646341
6325750	615750	3415.54878
6325500	615750	3413.719512
6325250	615750	3414.329268
6325000	615750	3407.926829
6324750	615750	3415.243902
6324500	615750	3421.646341
6324250	615750	3425.914634
6324000	615750	3435.365854
6323750	615750	3439.329268
6323500	615750	3449.695122
6323250	615750	3460.670732
6323000	615750	3460.060976
6322750	615750	3464.329268
6322500	615750	3466.463415
6322250	615750	3469.512195
6322000	615750	3470.426829
6321750	615750	3475
6321500	615750	3480.487805
6321250	615750	3488.414634
6321000	615750	3496.646341
