2.418e+06 365800 0
2.418e+06 369800 0
2.418e+06 373800 0
2.418e+06 377800 0
2.418e+06 381800 0
2.418e+06 385800 0
2.418e+06 389800 0
2.418e+06 393800 0
2.418e+06 397800 0
2.418e+06 401800 0
2.418e+06 405800 0
2.418e+06 409800 0
2.418e+06 413800 0
2.418e+06 417800 0
2.418e+06 421800 0
2.418e+06 425800 0
2.418e+06 429800 0
2.422e+06 365800 0
2.422e+06 369800 0
2.422e+06 373800 0
2.422e+06 377800 0
2.422e+06 381800 0
2.422e+06 385800 0
2.422e+06 389800 0
2.422e+06 393800 0
2.422e+06 397800 0
2.422e+06 401800 0
2.422e+06 405800 0
2.422e+06 409800 0
2.422e+06 413800 0
2.422e+06 417800 0
2.422e+06 421800 0
2.422e+06 425800 0
2.422e+06 429800 0
2.426e+06 365800 0
2.426e+06 369800 0
2.426e+06 373800 0
2.426e+06 377800 0
2.426e+06 381800 0
2.426e+06 385800 0
2.426e+06 389800 0
2.426e+06 393800 0
2.426e+06 397800 0
2.426e+06 401800 0
2.426e+06 405800 0
2.426e+06 409800 0
2.426e+06 413800 0
2.426e+06 417800 0
2.426e+06 421800 0
2.426e+06 425800 0
2.426e+06 429800 0
2.43e+06 365800 0
2.43e+06 369800 0
2.43e+06 373800 0
2.43e+06 377800 0
2.43e+06 381800 0
2.43e+06 385800 0
2.43e+06 389800 0
2.43e+06 393800 0
2.43e+06 397800 0
2.43e+06 401800 0
2.43e+06 405800 0
2.43e+06 409800 0
2.43e+06 413800 0
2.43e+06 417800 0
2.43e+06 421800 0
2.43e+06 425800 0
2.43e+06 429800 0
2.434e+06 365800 0
2.434e+06 369800 0
2.434e+06 373800 0
2.434e+06 377800 0
2.434e+06 381800 0
2.434e+06 383800 0
2.434e+06 385800 0
2.434e+06 387800 0
2.434e+06 389800 0
2.434e+06 391800 0
2.434e+06 393800 0
2.434e+06 395800 0
2.434e+06 397800 0
2.434e+06 399800 0
2.434e+06 401800 0
2.434e+06 403800 0
2.434e+06 405800 0
2.434e+06 407800 0
2.434e+06 409800 0
2.434e+06 411800 0
2.434e+06 413800 0
2.434e+06 417800 0
2.434e+06 421800 0
2.434e+06 425800 0
2.434e+06 429800 0
2.436e+06 381800 0
2.436e+06 383800 0
2.436e+06 385800 0
2.436e+06 387800 0
2.436e+06 389800 0
2.436e+06 391800 0
2.436e+06 393800 0
2.436e+06 395800 0
2.436e+06 397800 0
2.436e+06 399800 0
2.436e+06 401800 0
2.436e+06 403800 0
2.436e+06 405800 0
2.436e+06 407800 0
2.436e+06 409800 0
2.436e+06 411800 0
2.436e+06 413800 0
2.438e+06 365800 0
2.438e+06 369800 0
2.438e+06 373800 0
2.438e+06 377800 0
2.438e+06 381800 0
2.438e+06 383800 0
2.438e+06 385800 0
2.438e+06 387800 0
2.438e+06 389800 0
2.438e+06 391800 0
2.438e+06 393800 0
2.438e+06 395800 0
2.438e+06 397800 0
2.438e+06 399800 0
2.438e+06 401800 0
2.438e+06 403800 0
2.438e+06 405800 0
2.438e+06 407800 0
2.438e+06 409800 0
2.438e+06 411800 0
2.438e+06 413800 0
2.438e+06 417800 0
2.438e+06 421800 0
2.438e+06 425800 0
2.438e+06 429800 0
2.44e+06 381800 0
2.44e+06 383800 0
2.44e+06 385800 0
2.44e+06 387800 0
2.44e+06 389800 0
2.44e+06 391800 0
2.44e+06 393800 0
2.44e+06 395800 0
2.44e+06 397800 0
2.44e+06 399800 0
2.44e+06 401800 0
2.44e+06 403800 0
2.44e+06 405800 0
2.44e+06 407800 0
2.44e+06 409800 0
2.44e+06 411800 0
2.44e+06 413800 0
2.442e+06 365800 0
2.442e+06 369800 0
2.442e+06 373800 0
2.442e+06 377800 0
2.442e+06 381800 0
2.442e+06 383800 0
2.442e+06 385800 0
2.442e+06 387800 0
2.442e+06 389800 0
2.442e+06 391800 0
2.442e+06 393800 0
2.442e+06 395800 0
2.442e+06 397800 0
2.442e+06 399800 0
2.442e+06 401800 0
2.442e+06 403800 0
2.442e+06 405800 0
2.442e+06 407800 0
2.442e+06 409800 0
2.442e+06 411800 0
2.442e+06 413800 0
2.442e+06 417800 0
2.442e+06 421800 0
2.442e+06 425800 0
2.442e+06 429800 0
2.444e+06 381800 0
2.444e+06 383800 0
2.444e+06 385800 0
2.444e+06 387800 0
2.444e+06 389800 0
2.444e+06 391800 0
2.444e+06 393800 0
2.444e+06 395800 0
2.444e+06 397800 0
2.444e+06 399800 0
2.444e+06 401800 0
2.444e+06 403800 0
2.444e+06 405800 0
2.444e+06 407800 0
2.444e+06 409800 0
2.444e+06 411800 0
2.444e+06 413800 0
2.446e+06 365800 0
2.446e+06 369800 0
2.446e+06 373800 0
2.446e+06 377800 0
2.446e+06 381800 0
2.446e+06 383800 0
2.446e+06 385800 0
2.446e+06 387800 0
2.446e+06 389800 0
2.446e+06 390300 0
2.446e+06 390800 0
2.446e+06 391300 0
2.446e+06 391800 0
2.446e+06 392300 0
2.446e+06 392800 0
2.446e+06 393300 0
2.446e+06 393800 0
2.446e+06 394300 0
2.446e+06 394800 0
2.446e+06 395300 0
2.446e+06 395800 0
2.446e+06 396300 0
2.446e+06 396800 0
2.446e+06 397300 0
2.446e+06 397800 0
2.446e+06 398300 0
2.446e+06 398800 0
2.446e+06 399300 0
2.446e+06 399800 0
2.446e+06 400300 0
2.446e+06 400800 0
2.446e+06 401300 0
2.446e+06 401800 0
2.446e+06 403800 0
2.446e+06 405800 0
2.446e+06 407800 0
2.446e+06 409800 0
2.446e+06 411800 0
2.446e+06 413800 0
2.446e+06 417800 0
2.446e+06 421800 0
2.446e+06 425800 0
2.446e+06 429800 0
2.4465e+06 389800 0
2.4465e+06 390300 0
2.4465e+06 390800 0
2.4465e+06 391300 0
2.4465e+06 391800 0
2.4465e+06 392300 0
2.4465e+06 392800 0
2.4465e+06 393300 0
2.4465e+06 393800 0
2.4465e+06 394300 0
2.4465e+06 394800 0
2.4465e+06 395300 0
2.4465e+06 395800 0
2.4465e+06 396300 0
2.4465e+06 396800 0
2.4465e+06 397300 0
2.4465e+06 397800 0
2.4465e+06 398300 0
2.4465e+06 398800 0
2.4465e+06 399300 0
2.4465e+06 399800 0
2.4465e+06 400300 0
2.4465e+06 400800 0
2.4465e+06 401300 0
2.4465e+06 401800 0
2.447e+06 389800 0
2.447e+06 390300 0
2.447e+06 390800 0
2.447e+06 391300 0
2.447e+06 391800 0
2.447e+06 392300 0
2.447e+06 392800 0
2.447e+06 393300 0
2.447e+06 393800 0
2.447e+06 394300 0
2.447e+06 394800 0
2.447e+06 395300 0
2.447e+06 395800 0
2.447e+06 396300 0
2.447e+06 396800 0
2.447e+06 397300 0
2.447e+06 397800 0
2.447e+06 398300 0
2.447e+06 398800 0
2.447e+06 399300 0
2.447e+06 399800 0
2.447e+06 400300 0
2.447e+06 400800 0
2.447e+06 401300 0
2.447e+06 401800 0
2.4475e+06 389800 0
2.4475e+06 390300 0
2.4475e+06 390800 0
2.4475e+06 391300 0
2.4475e+06 391800 0
2.4475e+06 392300 0
2.4475e+06 392800 0
2.4475e+06 393300 0
2.4475e+06 393800 0
2.4475e+06 394300 0
2.4475e+06 394800 0
2.4475e+06 395300 0
2.4475e+06 395800 0
2.4475e+06 396300 0
2.4475e+06 396800 0
2.4475e+06 397300 0
2.4475e+06 397800 0
2.4475e+06 398300 0
2.4475e+06 398800 0
2.4475e+06 399300 0
2.4475e+06 399800 0
2.4475e+06 400300 0
2.4475e+06 400800 0
2.4475e+06 401300 0
2.4475e+06 401800 0
2.448e+06 381800 0
2.448e+06 383800 0
2.448e+06 385800 0
2.448e+06 387800 0
2.448e+06 389800 0
2.448e+06 390300 0
2.448e+06 390800 0
2.448e+06 391300 0
2.448e+06 391800 0
2.448e+06 392300 0
2.448e+06 392800 0
2.448e+06 393300 0
2.448e+06 393800 0
2.448e+06 394300 0
2.448e+06 394800 0
2.448e+06 395300 0
2.448e+06 395800 0
2.448e+06 396300 0
2.448e+06 396800 0
2.448e+06 397300 0
2.448e+06 397800 0
2.448e+06 398300 0
2.448e+06 398800 0
2.448e+06 399300 0
2.448e+06 399800 0
2.448e+06 400300 0
2.448e+06 400800 0
2.448e+06 401300 0
2.448e+06 401800 0
2.448e+06 403800 0
2.448e+06 405800 0
2.448e+06 407800 0
2.448e+06 409800 0
2.448e+06 411800 0
2.448e+06 413800 0
2.4485e+06 389800 0
2.4485e+06 390300 0
2.4485e+06 390800 0
2.4485e+06 391300 0
2.4485e+06 391800 0
2.4485e+06 392300 0
2.4485e+06 392800 0
2.4485e+06 393300 0
2.4485e+06 393800 0
2.4485e+06 394300 0
2.4485e+06 394800 0
2.4485e+06 395300 0
2.4485e+06 395800 0
2.4485e+06 396300 0
2.4485e+06 396800 0
2.4485e+06 397300 0
2.4485e+06 397800 0
2.4485e+06 398300 0
2.4485e+06 398800 0
2.4485e+06 399300 0
2.4485e+06 399800 0
2.4485e+06 400300 0
2.4485e+06 400800 0
2.4485e+06 401300 0
2.4485e+06 401800 0
2.449e+06 389800 0
2.449e+06 390300 0
2.449e+06 390800 0
2.449e+06 391300 0
2.449e+06 391800 0
2.449e+06 392300 0
2.449e+06 392800 0
2.449e+06 393300 0
2.449e+06 393800 0
2.449e+06 394300 0
2.449e+06 394800 0
2.449e+06 395300 0
2.449e+06 395800 0
2.449e+06 396300 0
2.449e+06 396800 0
2.449e+06 397300 0
2.449e+06 397800 0
2.449e+06 398300 0
2.449e+06 398800 0
2.449e+06 399300 0
2.449e+06 399800 0
2.449e+06 400300 0
2.449e+06 400800 0
2.449e+06 401300 0
2.449e+06 401800 0
2.4495e+06 389800 0
2.4495e+06 390300 0
2.4495e+06 390800 0
2.4495e+06 391300 0
2.4495e+06 391800 0
2.4495e+06 392300 0
2.4495e+06 392800 0
2.4495e+06 393300 0
2.4495e+06 393800 0
2.4495e+06 394300 0
2.4495e+06 394800 0
2.4495e+06 395300 0
2.4495e+06 395800 0
2.4495e+06 396300 0
2.4495e+06 396800 0
2.4495e+06 397300 0
2.4495e+06 397800 0
2.4495e+06 398300 0
2.4495e+06 398800 0
2.4495e+06 399300 0
2.4495e+06 399800 0
2.4495e+06 400300 0
2.4495e+06 400800 0
2.4495e+06 401300 0
2.4495e+06 401800 0
2.45e+06 365800 0
2.45e+06 369800 0
2.45e+06 373800 0
2.45e+06 377800 0
2.45e+06 381800 0
2.45e+06 383800 0
2.45e+06 385800 0
2.45e+06 387800 0
2.45e+06 389800 0
2.45e+06 390300 0
2.45e+06 390800 0
2.45e+06 391300 0
2.45e+06 391800 0
2.45e+06 392300 0
2.45e+06 392800 0
2.45e+06 393300 0
2.45e+06 393800 0
2.45e+06 394300 0
2.45e+06 394800 0
2.45e+06 395300 0
2.45e+06 395800 0
2.45e+06 396300 0
2.45e+06 396800 0
2.45e+06 397300 0
2.45e+06 397800 0
2.45e+06 398300 0
2.45e+06 398800 0
2.45e+06 399300 0
2.45e+06 399800 0
2.45e+06 400300 0
2.45e+06 400800 0
2.45e+06 401300 0
2.45e+06 401800 0
2.45e+06 403800 0
2.45e+06 405800 0
2.45e+06 407800 0
2.45e+06 409800 0
2.45e+06 411800 0
2.45e+06 413800 0
2.45e+06 417800 0
2.45e+06 421800 0
2.45e+06 425800 0
2.45e+06 429800 0
2.4505e+06 389800 0
2.4505e+06 390300 0
2.4505e+06 390800 0
2.4505e+06 391300 0
2.4505e+06 391800 0
2.4505e+06 392300 0
2.4505e+06 392800 0
2.4505e+06 393300 0
2.4505e+06 393800 0
2.4505e+06 394300 0
2.4505e+06 394800 0
2.4505e+06 395300 0
2.4505e+06 395800 0
2.4505e+06 396300 0
2.4505e+06 396800 0
2.4505e+06 397300 0
2.4505e+06 397800 0
2.4505e+06 398300 0
2.4505e+06 398800 0
2.4505e+06 399300 0
2.4505e+06 399800 0
2.4505e+06 400300 0
2.4505e+06 400800 0
2.4505e+06 401300 0
2.4505e+06 401800 0
2.451e+06 389800 0
2.451e+06 390300 0
2.451e+06 390800 0
2.451e+06 391300 0
2.451e+06 391800 0
2.451e+06 392300 0
2.451e+06 392800 0
2.451e+06 393300 0
2.451e+06 393800 0
2.451e+06 394300 0
2.451e+06 394800 0
2.451e+06 395300 0
2.451e+06 395800 0
2.451e+06 396300 0
2.451e+06 396800 0
2.451e+06 397300 0
2.451e+06 397800 0
2.451e+06 398300 0
2.451e+06 398800 0
2.451e+06 399300 0
2.451e+06 399800 0
2.451e+06 400300 0
2.451e+06 400800 0
2.451e+06 401300 0
2.451e+06 401800 0
2.4515e+06 389800 0
2.4515e+06 390300 0
2.4515e+06 390800 0
2.4515e+06 391300 0
2.4515e+06 391800 0
2.4515e+06 392300 0
2.4515e+06 392800 0
2.4515e+06 393300 0
2.4515e+06 393800 0
2.4515e+06 394300 0
2.4515e+06 394800 0
2.4515e+06 395300 0
2.4515e+06 395800 0
2.4515e+06 396300 0
2.4515e+06 396800 0
2.4515e+06 397300 0
2.4515e+06 397800 0
2.4515e+06 398300 0
2.4515e+06 398800 0
2.4515e+06 399300 0
2.4515e+06 399800 0
2.4515e+06 400300 0
2.4515e+06 400800 0
2.4515e+06 401300 0
2.4515e+06 401800 0
2.452e+06 381800 0
2.452e+06 383800 0
2.452e+06 385800 0
2.452e+06 387800 0
2.452e+06 389800 0
2.452e+06 390300 0
2.452e+06 390800 0
2.452e+06 391300 0
2.452e+06 391800 0
2.452e+06 392300 0
2.452e+06 392800 0
2.452e+06 393300 0
2.452e+06 393800 0
2.452e+06 394300 0
2.452e+06 394800 0
2.452e+06 395300 0
2.452e+06 395800 0
2.452e+06 396300 0
2.452e+06 396800 0
2.452e+06 397300 0
2.452e+06 397800 0
2.452e+06 398300 0
2.452e+06 398800 0
2.452e+06 399300 0
2.452e+06 399800 0
2.452e+06 400300 0
2.452e+06 400800 0
2.452e+06 401300 0
2.452e+06 401800 0
2.452e+06 403800 0
2.452e+06 405800 0
2.452e+06 407800 0
2.452e+06 409800 0
2.452e+06 411800 0
2.452e+06 413800 0
2.4525e+06 389800 0
2.4525e+06 390300 0
2.4525e+06 390800 0
2.4525e+06 391300 0
2.4525e+06 391800 0
2.4525e+06 392300 0
2.4525e+06 392800 0
2.4525e+06 393300 0
2.4525e+06 393800 0
2.4525e+06 394300 0
2.4525e+06 394800 0
2.4525e+06 395300 0
2.4525e+06 395800 0
2.4525e+06 396300 0
2.4525e+06 396800 0
2.4525e+06 397300 0
2.4525e+06 397800 0
2.4525e+06 398300 0
2.4525e+06 398800 0
2.4525e+06 399300 0
2.4525e+06 399800 0
2.4525e+06 400300 0
2.4525e+06 400800 0
2.4525e+06 401300 0
2.4525e+06 401800 0
2.453e+06 389800 0
2.453e+06 390300 0
2.453e+06 390800 0
2.453e+06 391300 0
2.453e+06 391800 0
2.453e+06 392300 0
2.453e+06 392800 0
2.453e+06 393300 0
2.453e+06 393800 0
2.453e+06 394300 0
2.453e+06 394800 0
2.453e+06 395300 0
2.453e+06 395800 0
2.453e+06 396300 0
2.453e+06 396800 0
2.453e+06 397300 0
2.453e+06 397800 0
2.453e+06 398300 0
2.453e+06 398800 0
2.453e+06 399300 0
2.453e+06 399800 0
2.453e+06 400300 0
2.453e+06 400800 0
2.453e+06 401300 0
2.453e+06 401800 0
2.4535e+06 389800 0
2.4535e+06 390300 0
2.4535e+06 390800 0
2.4535e+06 391300 0
2.4535e+06 391800 0
2.4535e+06 392300 0
2.4535e+06 392800 0
2.4535e+06 393300 0
2.4535e+06 393800 0
2.4535e+06 394300 0
2.4535e+06 394800 0
2.4535e+06 395300 0
2.4535e+06 395800 0
2.4535e+06 396300 0
2.4535e+06 396800 0
2.4535e+06 397300 0
2.4535e+06 397800 0
2.4535e+06 398300 0
2.4535e+06 398800 0
2.4535e+06 399300 0
2.4535e+06 399800 0
2.4535e+06 400300 0
2.4535e+06 400800 0
2.4535e+06 401300 0
2.4535e+06 401800 0
2.454e+06 365800 0
2.454e+06 369800 0
2.454e+06 373800 0
2.454e+06 377800 0
2.454e+06 381800 0
2.454e+06 383800 0
2.454e+06 385800 0
2.454e+06 387800 0
2.454e+06 389800 0
2.454e+06 390300 0
2.454e+06 390800 0
2.454e+06 391300 0
2.454e+06 391800 0
2.454e+06 392300 0
2.454e+06 392800 0
2.454e+06 393300 0
2.454e+06 393800 0
2.454e+06 394300 0
2.454e+06 394800 0
2.454e+06 395300 0
2.454e+06 395800 0
2.454e+06 396300 0
2.454e+06 396800 0
2.454e+06 397300 0
2.454e+06 397800 0
2.454e+06 398300 0
2.454e+06 398800 0
2.454e+06 399300 0
2.454e+06 399800 0
2.454e+06 400300 0
2.454e+06 400800 0
2.454e+06 401300 0
2.454e+06 401800 0
2.454e+06 403800 0
2.454e+06 405800 0
2.454e+06 407800 0
2.454e+06 409800 0
2.454e+06 411800 0
2.454e+06 413800 0
2.454e+06 417800 0
2.454e+06 421800 0
2.454e+06 425800 0
2.454e+06 429800 0
2.456e+06 381800 0
2.456e+06 383800 0
2.456e+06 385800 0
2.456e+06 387800 0
2.456e+06 389800 0
2.456e+06 391800 0
2.456e+06 393800 0
2.456e+06 395800 0
2.456e+06 397800 0
2.456e+06 399800 0
2.456e+06 401800 0
2.456e+06 403800 0
2.456e+06 405800 0
2.456e+06 407800 0
2.456e+06 409800 0
2.456e+06 411800 0
2.456e+06 413800 0
2.458e+06 365800 0
2.458e+06 369800 0
2.458e+06 373800 0
2.458e+06 377800 0
2.458e+06 381800 0
2.458e+06 383800 0
2.458e+06 385800 0
2.458e+06 387800 0
2.458e+06 389800 0
2.458e+06 391800 0
2.458e+06 393800 0
2.458e+06 395800 0
2.458e+06 397800 0
2.458e+06 399800 0
2.458e+06 401800 0
2.458e+06 403800 0
2.458e+06 405800 0
2.458e+06 407800 0
2.458e+06 409800 0
2.458e+06 411800 0
2.458e+06 413800 0
2.458e+06 417800 0
2.458e+06 421800 0
2.458e+06 425800 0
2.458e+06 429800 0
2.46e+06 381800 0
2.46e+06 383800 0
2.46e+06 385800 0
2.46e+06 387800 0
2.46e+06 389800 0
2.46e+06 391800 0
2.46e+06 393800 0
2.46e+06 395800 0
2.46e+06 397800 0
2.46e+06 399800 0
2.46e+06 401800 0
2.46e+06 403800 0
2.46e+06 405800 0
2.46e+06 407800 0
2.46e+06 409800 0
2.46e+06 411800 0
2.46e+06 413800 0
2.462e+06 365800 0
2.462e+06 369800 0
2.462e+06 373800 0
2.462e+06 377800 0
2.462e+06 381800 0
2.462e+06 383800 0
2.462e+06 385800 0
2.462e+06 387800 0
2.462e+06 389800 0
2.462e+06 391800 0
2.462e+06 393800 0
2.462e+06 395800 0
2.462e+06 397800 0
2.462e+06 399800 0
2.462e+06 401800 0
2.462e+06 403800 0
2.462e+06 405800 0
2.462e+06 407800 0
2.462e+06 409800 0
2.462e+06 411800 0
2.462e+06 413800 0
2.462e+06 417800 0
2.462e+06 421800 0
2.462e+06 425800 0
2.462e+06 429800 0
2.464e+06 381800 0
2.464e+06 383800 0
2.464e+06 385800 0
2.464e+06 387800 0
2.464e+06 389800 0
2.464e+06 391800 0
2.464e+06 393800 0
2.464e+06 395800 0
2.464e+06 397800 0
2.464e+06 399800 0
2.464e+06 401800 0
2.464e+06 403800 0
2.464e+06 405800 0
2.464e+06 407800 0
2.464e+06 409800 0
2.464e+06 411800 0
2.464e+06 413800 0
2.466e+06 365800 0
2.466e+06 369800 0
2.466e+06 373800 0
2.466e+06 377800 0
2.466e+06 381800 0
2.466e+06 383800 0
2.466e+06 385800 0
2.466e+06 387800 0
2.466e+06 389800 0
2.466e+06 391800 0
2.466e+06 393800 0
2.466e+06 395800 0
2.466e+06 397800 0
2.466e+06 399800 0
2.466e+06 401800 0
2.466e+06 403800 0
2.466e+06 405800 0
2.466e+06 407800 0
2.466e+06 409800 0
2.466e+06 411800 0
2.466e+06 413800 0
2.466e+06 417800 0
2.466e+06 421800 0
2.466e+06 425800 0
2.466e+06 429800 0
2.47e+06 365800 0
